"","hgnc_symbol","entrez_gene_id","gene_biotype","percentage_gc_content","transcript_count","chromosome_name","start_position","end_position","strand","cds_length","three_prime_utr_length","transcription_factor","transcription_cofactor","chromatin_remodeller","plasma_membrane","apoptosis","cell_cycle_phase"
"ENSG00000229848",NA,NA,"antisense",60.82,2,"17",81514047,81527776,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229852",NA,NA,"antisense",45.64,3,"6",73263215,73301401,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229853",NA,NA,"processed_pseudogene",42.11,1,"20",47630266,47631438,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229859","PGA3",643834,"protein_coding",53.02,9,"11",61203307,61213098,1,387,136,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229862",NA,NA,"antisense",44.28,2,"6",73523618,73570596,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229863",NA,NA,"processed_pseudogene",50.69,1,"3",57134142,57134723,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229870",NA,NA,"processed_pseudogene",42.18,1,"10",49815096,49815562,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229875","EIF1P1",NA,"processed_pseudogene",42.23,1,"9",659986,660326,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229876","CASC20",101929244,"lincRNA",38.35,1,"20",6446723,6528459,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229887","HNRNPA1P6",NA,"unprocessed_pseudogene",48.08,1,"1",58048175,58049291,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229894",NA,NA,"processed_pseudogene",44.1,1,"4",165277984,165279645,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229897","SEPT7P7",NA,"processed_pseudogene",40.89,1,"9",98606833,98608133,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229901",NA,NA,"antisense",47.6,1,"1",41375004,41375669,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229905",NA,NA,"antisense",43.19,1,"1",760911,761989,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229917","RPL7P46",NA,"processed_pseudogene",46.49,1,"16",11027024,11027763,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229920","RPS4XP5",NA,"transcribed_processed_pseudogene",37.69,2,"2",63642455,63644038,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229921","KIF25-AS1",100505879,"lincRNA",54.16,2,"6",167992822,167997077,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229922",NA,NA,"lincRNA",40.75,2,"6",137945366,137972522,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229931",NA,NA,"antisense",61.85,2,"6",16761138,16762652,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229932","YWHAZP3",NA,"processed_pseudogene",44.17,1,"10",23136924,23137661,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229937","PRPS1L1",221823,"protein_coding",45.87,1,"7",18026774,18027863,-1,957,51,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229939",NA,NA,"processed_pseudogene",43.55,1,"X",111618808,111619094,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229944","EIF4EP2",NA,"processed_pseudogene",42.2,1,"17",49424269,49424922,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229948","B3GALNT1P1",NA,"processed_pseudogene",43.09,1,"2",69597353,69598951,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229951",NA,403150,"antisense",54.39,2,"2",28384409,28394672,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229953",NA,NA,"antisense",56.05,1,"1",156646507,156661424,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229954","MTND2P2",NA,"processed_pseudogene",35.17,1,"X",102786813,102788387,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229955",NA,NA,"sense_intronic",36.7,1,"22",38387918,38388857,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229956","ZRANB2-AS2",100852410,"processed_transcript",36.62,36,"1",71081324,71489976,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229960",NA,NA,"lincRNA",46.74,1,"1",244068820,244093026,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229965",NA,NA,"processed_pseudogene",43.15,1,"1",226438564,226439344,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229972","IQCF3",401067,"protein_coding",44.17,9,"3",51817604,51830856,1,465,29,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229980","TOB1-AS1",400604,"processed_transcript",46.31,4,"17",50866679,50909737,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229981","LINC01435",103695365,"lincRNA",36.84,21,"10",107694973,108197849,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229983",NA,NA,"lincRNA",44.28,1,"1",212168207,212190259,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229985",NA,NA,"processed_pseudogene",58.82,1,"1",27176751,27177277,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229989","MIR181A1HG",NA,"lincRNA",35.03,3,"1",198807493,198937429,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229994","RPL5P4",NA,"processed_pseudogene",42.78,1,"1",35350722,35351607,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229996",NA,NA,"antisense",62.43,1,"2",241010045,241010744,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000229999",NA,NA,"antisense",43.09,3,"22",40372664,40388290,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230002","ALMS1-IT1",NA,"sense_intronic",37.16,1,"2",73456764,73459484,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230006","ANKRD36BP2",645784,"transcribed_unprocessed_pseudogene",35.08,7,"2",88765807,88806612,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230010",NA,NA,"lincRNA",38.03,2,"20",18322552,18359300,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230019","YWHAQP9",NA,"processed_pseudogene",44.95,1,"1",238107736,238108567,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230021",NA,NA,"lincRNA",41.45,6,"1",601436,724707,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230022","FNTAP2",NA,"processed_pseudogene",47.63,1,"13",21530690,21531323,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230023",NA,284632,"lincRNA",50.44,1,"1",24200240,24211693,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230026",NA,NA,"processed_pseudogene",56.41,1,"1",235361153,235362540,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230037","UBBP1",NA,"processed_pseudogene",53.7,1,"2",136329441,136329913,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230042","AK3P3",NA,"processed_pseudogene",46.54,1,"7",23129178,23129841,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230054",NA,NA,"lincRNA",49.53,2,"9",114656304,114662374,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000230063",NA,NA,"sense_intronic",56.43,1,"1",212297448,212299579,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230067","HSPD1P6",NA,"transcribed_processed_pseudogene",37.94,2,"3",36767117,36784167,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230068","CDC42-IT1",NA,"sense_intronic",41.02,1,"1",22059197,22064199,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230071","RPL4P6",NA,"processed_pseudogene",46.63,1,"22",40586700,40588003,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230074",NA,NA,"antisense",48.57,1,"9",34665665,34681298,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230076",NA,NA,"processed_pseudogene",55.35,1,"2",214847128,214847445,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230077","MTAPP2",NA,"processed_pseudogene",46.75,1,"3",189969030,189969861,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230079","STK24P1",NA,"processed_pseudogene",40.79,1,"X",136295690,136300298,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230080",NA,NA,"processed_pseudogene",59.49,1,"11",1802889,1804095,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230083",NA,NA,"processed_pseudogene",43.28,1,"2",95590969,95591206,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230084",NA,NA,"antisense",38.97,3,"3",42601963,42654388,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230091","TMEM254-AS1",NA,"antisense",42.85,3,"10",80046860,80078912,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230092",NA,NA,"transcribed_unprocessed_pseudogene",39.72,2,"1",800879,817712,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230096",NA,NA,"lincRNA",34,1,"10",4415305,4426179,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230100",NA,NA,"lincRNA",43.92,1,"X",48333675,48334439,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230102",NA,285389,"processed_transcript",45.45,31,"3",194005259,194070970,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230105",NA,NA,"lincRNA",35.27,1,"X",56618391,56624458,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230107",NA,NA,"lincRNA",53.31,1,"22",42438023,42446195,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230109",NA,NA,"lincRNA",43.79,1,"10",21340233,21372950,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000230115","TPRG1-AS2",100874027,"antisense",40.02,1,"3",189238686,189240594,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230116",NA,NA,"processed_pseudogene",39.87,1,"1",42491739,42492493,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230124","LHX4-AS1",84320,"protein_coding",37.67,6,"1",180269653,180502954,-1,849,132,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230125","EEF1A1P39",NA,"processed_pseudogene",42,1,"10",30301823,30302072,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230131",NA,NA,"lincRNA",46.51,2,"10",123356450,123517708,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230138",NA,NA,"lincRNA",54.18,1,"1",53366668,53368245,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230146","SEPHS1P4",NA,"processed_pseudogene",49.66,1,"X",73769248,73770423,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230148","HOXB-AS1",100874362,"antisense",50.45,4,"17",48543551,48551250,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230155",NA,NA,"antisense",45.12,3,"20",35476203,35490982,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230156","LINC00443",100874173,"lincRNA",38.74,1,"13",106653916,106672163,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230163",NA,NA,"antisense",46.75,1,"1",34850694,34851555,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230170","HNRNPA1P28",NA,"processed_pseudogene",46.62,1,"X",119220782,119221742,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230171","RPL22P18",NA,"processed_pseudogene",40.85,1,"10",80125941,80126317,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230174","LINC01149",NA,"lincRNA",42.91,1,"6",31441667,31446973,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230177",NA,NA,"antisense",41.18,1,"6",111277932,111278742,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230184","SMYD3-IT1",NA,"sense_intronic",46.52,1,"1",246321663,246322438,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230185","C9orf147",NA,"antisense",40.99,4,"9",112433816,112487204,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230186",NA,NA,"antisense",43.4,1,"1",143905487,143934776,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230188",NA,NA,"processed_pseudogene",43.97,1,"9",37490421,37490893,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230189",NA,NA,"transcribed_unprocessed_pseudogene",42.28,3,"7",66409143,66490059,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230191",NA,NA,"processed_pseudogene",57.33,1,"7",56163145,56163533,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000230199",NA,NA,"processed_pseudogene",53.75,1,"1",242975005,242975084,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230202",NA,NA,"processed_pseudogene",55.27,1,"6",117998975,117999448,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230203",NA,NA,"processed_pseudogene",41.94,1,"22",26422071,26423193,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230204","FTH1P5",NA,"processed_pseudogene",46.24,1,"6",50912712,50913256,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230205",NA,NA,"lincRNA",39.88,1,"6",148133809,148137404,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230207","RPL4P5",NA,"processed_pseudogene",49.84,1,"9",7477045,7478320,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230212",NA,100133286,"sense_intronic",43.47,2,"21",36069642,36126640,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230214","FTLP18",NA,"processed_pseudogene",52.39,1,"1",36630335,36630857,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230215","EIF2B5-AS1",NA,"antisense",51.11,1,"3",184546714,184556918,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230219","FAM92A1P2",403315,"transcribed_processed_pseudogene",39.47,2,"4",183037665,183040119,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230223","ATXN8OS",NA,"antisense",34.97,2,"13",70107213,70139429,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230224","PHBP9",NA,"processed_pseudogene",52.61,1,"10",100248271,100249095,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230226",NA,NA,"antisense",57.06,1,"20",63502287,63505111,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230229",NA,NA,"lincRNA",46.95,1,"10",78352597,78356100,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230240",NA,NA,"processed_pseudogene",46.87,1,"10",31983885,31984554,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230245",NA,NA,"processed_pseudogene",64.2,1,"9",42636788,42637139,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230246","SPATA31C1",NA,"transcribed_unprocessed_pseudogene",51.74,2,"9",87914493,87923505,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230248",NA,NA,"lincRNA",45.08,1,"6",108275642,108276546,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230262","MIRLET7DHG",158257,"lincRNA",41.19,2,"9",94176602,94204568,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230266","XXYLT1-AS2",101410543,"antisense",45.41,2,"3",195147871,195152790,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230267","HERC2P4",NA,"transcribed_unprocessed_pseudogene",39.44,7,"16",32103245,32188107,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230284",NA,NA,"processed_pseudogene",39.85,1,"9",114695922,114696315,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230291",NA,NA,"processed_pseudogene",44.6,1,"12",80102899,80103333,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230295",NA,NA,"unprocessed_pseudogene",43.84,1,"7",66880708,66882981,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230300","STARD13-IT1",NA,"sense_intronic",38.12,1,"13",33158587,33164409,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230301","OR5H6",79295,"protein_coding",37.53,1,"3",98264285,98265262,1,978,NA,NA,FALSE,FALSE,TRUE,FALSE,NA
"ENSG00000230305",NA,NA,"unprocessed_pseudogene",44.72,1,"7",76524515,76532692,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230306","BANF1P2",NA,"processed_pseudogene",56.44,1,"10",133344643,133344906,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230311","TOMM20P4",NA,"processed_pseudogene",45.98,1,"X",73223124,73223558,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230312",NA,NA,"processed_pseudogene",53.97,1,"X",103928099,103929017,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230313","HCG24",NA,"antisense",42.75,1,"6",33144783,33147767,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230317","LINC01284",101926971,"lincRNA",41.1,1,"X",51095844,51171400,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230319",NA,100506679,"antisense",51.92,1,"22",43038585,43052366,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230322",NA,NA,"antisense",43.87,1,"10",11168922,11171376,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230325",NA,NA,"antisense",43.55,1,"1",236540094,236550280,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230327",NA,NA,"processed_pseudogene",45.04,1,"2",50588690,50589415,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230328",NA,NA,"processed_pseudogene",39.72,1,"9",101358932,101361242,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230333",NA,NA,"processed_transcript",37.05,14,"7",11180902,11520175,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230335","DNAJB5P1",NA,"processed_pseudogene",45.53,1,"9",76931261,76932066,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230345",NA,NA,"lincRNA",47.7,1,"22",47860671,47862062,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230355",NA,NA,"processed_pseudogene",48.53,1,"2",66881087,66881222,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230356","NCAPD2P1",NA,"processed_pseudogene",52.36,1,"7",34750253,34752053,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230358",NA,NA,"unprocessed_pseudogene",52.1,1,"7",67279778,67286230,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230359","TPI1P2",NA,"processed_pseudogene",54.79,1,"7",129056019,129056770,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230360","DDX10P2",NA,"processed_pseudogene",41.81,1,"9",82086155,82088768,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230362",NA,NA,"processed_pseudogene",57.26,1,"3",175977497,175978570,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230364","RPL4P3",NA,"processed_pseudogene",45,1,"1",171683128,171684438,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230366","DSCR9",257203,"lincRNA",45.81,5,"21",37208503,37221736,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230368","FAM41C",284593,"lincRNA",48.14,3,"1",868071,876903,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230373","GOLGA6L5P",642402,"transcribed_unprocessed_pseudogene",49.46,3,"15",84507885,84516814,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230383",NA,NA,"processed_pseudogene",46.64,1,"7",137721985,137722846,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230384",NA,NA,"processed_pseudogene",51.42,1,"2",176242111,176242993,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230390","LINC01048",103695431,"lincRNA",37.33,1,"13",37481467,37484769,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230391","RPSAP23",NA,"processed_pseudogene",49.04,1,"2",115468056,115468938,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230392",NA,101928336,"lincRNA",41.84,1,"X",119291529,119335610,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230394",NA,NA,"lincRNA",38.04,1,"X",8007378,8018160,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230395",NA,NA,"unprocessed_pseudogene",39.15,1,"2",87118534,87120980,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230397","SPTLC1P1",NA,"transcribed_processed_pseudogene",44.83,1,"10",31360955,31361215,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230400",NA,NA,"lincRNA",45.77,2,"20",22676072,22685344,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230401",NA,NA,"lincRNA",46.62,1,"3",194765238,194768712,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230406",NA,NA,"processed_pseudogene",48.93,1,"2",221592441,221592861,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230409","TCEA1P2",NA,"processed_pseudogene",41.72,1,"3",37275693,37276598,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000230415",NA,NA,"lincRNA",50.06,2,"1",1275223,1280420,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230424",NA,NA,"antisense",45.83,1,"1",19210501,19240704,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230425","RSU1P1",NA,"unprocessed_pseudogene",42.09,1,"10",42725857,42737159,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230426","ERVMER61-1",NA,"lincRNA",38.44,2,"1",187641226,187643860,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230438","SERPINB9P1",NA,"lincRNA",46.34,2,"6",2854657,2881407,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230439",NA,NA,"sense_intronic",45.97,1,"1",93752924,93775444,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230445","LRRC37A6P",NA,"transcribed_processed_pseudogene",49.85,4,"10",27246350,27259455,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230448","LINC00276",100499171,"lincRNA",35.76,2,"2",13710531,14400963,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230449","RPL7P4",NA,"processed_pseudogene",41.23,1,"6",30696806,30697535,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230450","NEK2P4",NA,"processed_pseudogene",43.49,1,"2",131177618,131178946,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230452","LINC01381",NA,"antisense",49.78,1,"2",25204313,25209202,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230454",NA,NA,"lincRNA",58.51,3,"3",50260303,50263358,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230457","PA2G4P4",NA,"processed_pseudogene",46.53,1,"3",156809551,156810732,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230459",NA,NA,"processed_pseudogene",47.74,1,"15",77278465,77278774,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230461","PROX1-AS1",NA,"processed_transcript",41.3,46,"1",213817751,213988508,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230465","VENTXP4",NA,"processed_pseudogene",56.89,1,"3",26346681,26347638,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230469","RPL5P26",NA,"processed_pseudogene",42.08,1,"10",69778962,69779838,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230470",NA,NA,"sense_intronic",39.79,1,"1",184408337,184412360,1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230471",NA,NA,"lincRNA",48.4,1,"22",15600908,15604882,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
"ENSG00000230478",NA,NA,"processed_pseudogene",50.93,1,"X",87425583,87425690,-1,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA
